text,label
"([""Electroencephalogram-based emotion recognition (EEG-ER) has received increasing attention in the fields of health care, affective computing, and brain-computer interface (BCI). However, satisfactory ER performance within a bi-dimensional and non-discrete emotional space using single-trial EEG data remains a challenging task. To address this issue, we propose a three-layer scheme for single-trial EEG-ER. In the first layer, a set of spectral powers of different EEG frequency bands are extracted from multi-channel single-trial EEG signals. In the second layer, the kernel Fisher's discriminant analysis method is applied to further extract features with better discrimination ability from the EEG spectral powers. The feature vector produced by layer 2 is called a kernel Fisher's emotion pattern (KFEP), and is sent into layer 3 for further classification where the proposed imbalanced quasiconformal kernel support vector machine (IQK-SVM) serves as the emotion classifier. The outputs of the three layer EEG-ER system include labels of emotional valence and arousal. Furthermore, to collect effective training and testing datasets for the current EEG-ER system, we also use an emotion-induction paradigm in which a set of pictures selected from the International Affective Picture System (IAPS) are employed as emotion induction stimuli. The performance of the proposed three-layer solution is compared with that of other EEG spectral power-based features and emotion classifiers. Results on 10 healthy participants indicate that the proposed KFEP feature performs better than other spectral power features, and IQK-SVM outperforms traditional SVM in terms of the EEG-ER accuracy. Our findings also show that the proposed EEG-ER scheme achieves the highest classification accuracies of valence (82.68%) and arousal (84.79%) among all testing methods.""], ""Emotion recognition from single-trial EEG based on kernel Fisher's emotion pattern and imbalanced quasiconformal kernel support vector machine."")",brain_machine_interfaces
"(['The goal of this study was to develop a new steady-state visual evoked potential (SSVEP)-based BCI system, which can be applied to disabled individuals with impaired oculomotor function. The developed BCI system allows users to express their binary intentions without needing to open their eyes. To present visual stimuli, we used a pair of glasses with two LEDs flickering at different frequencies. EEG spectral patterns were classified in real time while participants were attending to one of the presented visual stimuli with their eyes closed. Through offline experiments performed with 11 healthy participants, we confirmed that SSVEP responses could be modulated by visual selective attention to a specific light stimulus penetrating through the eyelids, and could be classified with accuracy high enough for use in a practical BCI system. After customizing the parameters of the proposed SSVEP-based BCI paradigm based on the offline analysis results, binary intentions of five healthy participants and one locked-in state patient were classified online. The average ITR of the online experiments reached to 10.83 bits/min with an average accuracy of 95.3 %. An online experiment applied to a patient with ALS showed a classification accuracy of 80 % and an ITR of 2.78 bits/min, demonstrating the practical feasibility of our BCI paradigm.'], 'Development of an ""eyes-closed"" brain-computer interface system for communication of patients with oculomotor impairment.')",brain_machine_interfaces
"(['Electroencephalogram (EEG) data from performing motor imagery are usually used to calibrate a subject-specific model in Motor Imagery Brain-Computer Interface (MI-BCI). However, the performance of MI is not directly observable by another person. Studies that attempted to address this issue in order to improve subjects with low MI performance had shown that it is feasible to use calibration data from Passive Movement (PM) to detect MI in healthy subjects. This study investigates the feasibility of using calibration data from PM of stroke patients to detect MI. EEG data from 2 calibration runs of MI and PM by a robotic haptic knob, and 1 evaluation run of MI were collected in one session of recording from 34 hemiparetic stroke patients recruited in the clinical study. In each run, 40 trials of MI or PM and 40 trials of the background rest were collected. The off-line run-to-run transfer kappa values from the calibration runs of MI, PM, and combined MI and PM, to the evaluation run of MI were then evaluated and compared. The results showed that calibration using PM (0.392) yielded significantly lower kappa value than the calibration using MI (0.457, p=4.40e-14). The results may be due to a significant disparity between the EEG data from PM and MI in stroke subjects. Nevertheless, the results showed that the calibration using both MI and PM (0.506) yielded significantly higher kappa value than the calibration using MI (0.457, p=9.54e-14). Hence, the results of this study suggest a promising direction to combine calibration data from PM and MI to improve MI detection on stroke.'], 'A clinical study of motor imagery BCI performance in stroke by including calibration data from passive movement.')",brain_machine_interfaces
"(['Recent research has shown that a P300 system can be used while walking without requiring any specific gait-related artifact removal techniques. Also, standard EEG-based Brain-Computer Interfaces (BCI) have not been really assessed for lower limb rehabilitation/prosthesis. Therefore, this paper gives a first baseline estimation (for future BCI comparisons) of the subjective and objective performances of a four-state P300 BCI plus a non-control state for lower-limb rehabilitation purposes. To assess usability and workload, the System Usability Scale and the NASA Task Load Index questionnaires were administered to five healthy subjects after performing a real-time treadmill speed control. Results show that the P300 BCI approach could suit fitness and rehabilitation applications, whereas prosthesis control, which suffers from a low reactivity, appears too sensitive for risky and crowded areas.'], 'A subjective assessment of a P300 BCI system for lower-limb rehabilitation purposes.')",brain_machine_interfaces
"(['This paper addresses the issue of selecting optimal spatio-spectral features, which is key to high performance motor imagery (MI) classification that is in turn one of the central topics in EEG-based brain computer interfaces. In particular, this work proposes a novel method which first formulates the selection of features as maximizing mutual information between class labels and features. It then uses a robust estimate of mutual information, within a filter-bank and common spatial pattern feature extraction framework, to select an effective feature set. We have assessed the proposed method on both BCI Competition IV Set I and a separate data set collected in our lab from 7 healthy subjects. The results indicate the method is effective in selecting optimal spatial-spectral features for classification.'], 'Spatio-spectral feature selection based on robust mutual information estimate for Brain Computer Interfaces.')",brain_machine_interfaces
"(['We propose a novel calibration strategy to facilitate the decoding of covert somatosensory attention by exploring the oscillatory dynamics induced by tactile sensation.'], 'Decoding Covert Somatosensory Attention by a BCI System Calibrated With Tactile Sensation.')",brain_machine_interfaces
"(['This study establishes the effectiveness of event related synchronisation (ERS) features for a system paced brain computer interface (BCI). In particular, the relationship between the duration of motor imagery (MI) and the quality of the features extracted from the ERS is investigated. To this end, two groups of users performed brief (2s) or sustained (4s) MI, and offline single trial BCIs were validated on each group based on features extracted from the EEG before, during and after MI. The BCIs were designed to recognise two intentional control tasks and a no-control state. Cross-validated results indicate that brief MI leads to more informative ERS features than sustained MI.'], 'Investigating brief motor imagery for an ERD/ERS based BCI.')",brain_machine_interfaces
"(['Our previous study has demonstrated the feasibility of employing non-hair-bearing electrodes to build a Steadystate Visual Evoked Potential (SSVEP)-based Brain-Computer Interface (BCI) system, relaxing technical barriers in preparation time and offering an ease-of-use apparatus. The signal quality of the SSVEPs and the resultant performance of the non-hair BCI, however, did not close upon those reported in the state-of-the-art BCI studies based on the electroencephalogram (EEG) measured from the occipital regions. Recently, advanced decoding algorithms such as task-related component analysis have made a breakthrough in enhancing the signal quality of the occipital SSVEPs and the performance of SSVEP-based BCIs in a well-controlled laboratory environment. However, it remains unclear if the advanced decoding algorithms can extract highfidelity SSVEPs from the non-hair EEG and enhance the practicality of non-hair BCIs in real-world environments. This study aims to quantitatively evaluate whether, and if so, to what extent the non-hair BCIs can leverage the state-of-art decoding algorithms. Eleven healthy individuals participated in a 5-target SSVEP BCI experiment. A high-density EEG cap recorded SSVEPs from both hair-covered and non-hair-bearing regions. By evaluating and demonstrating the accessibility of nonhair-bearing behind-ear signals, our assessment characterized constraints on data length, trial numbers, channels, and their relationships with the decoding algorithms, providing practical guidelines to optimize SSVEP-based BCI systems in real-life applications.'], 'Evaluating the Performance of Non-Hair SSVEP-Based BCIs Featuring Template-Based Decoding Methods.')",brain_machine_interfaces
"([""People suffering from neuromuscular disorders such as locked-in syndrome (LIS) are left in a paralyzed state with preserved awareness and cognition. In this study, it was hypothesized that changes in local hemodynamic activity, due to the activation of Broca's area during overt/covert speech, can be harnessed to create an intuitive Brain Computer Interface based on Near-Infrared Spectroscopy (NIRS). A 12-channel square template was used to cover inferior frontal gyrus and changes in hemoglobin concentration corresponding to six aloud (overtly) and six silently (covertly) spoken words were collected from eight healthy participants. An unsupervised feature extraction algorithm was implemented with an optimized support vector machine for classification. For all participants, when considering overt and covert classes regardless of words, classification accuracy of 92.88 ± 18.49% was achieved with oxy-hemoglobin (O2Hb) and 95.14 ± 5.39% with deoxy-hemoglobin (HHb) as a chromophore. For a six-active-class problem of overtly spoken words, 88.19 ± 7.12% accuracy was achieved for O2Hb and 78.82 ± 15.76% for HHb. Similarly, for a six-active-class classification of covertly spoken words, 79.17 ± 14.30% accuracy was achieved with O2Hb and 86.81 ± 9.90% with HHb as an absorber. These results indicate that a control paradigm based on covert speech can be reliably implemented into future Brain⁻Computer Interfaces (BCIs) based on NIRS.""], 'Classification of Overt and Covert Speech for Near-Infrared Spectroscopy-Based Brain Computer Interface.')",brain_machine_interfaces
"(['Common Spectral Pattern (CSP) algorithm remains predominant for feature extraction from multichannel EEG motor imagery data. However, multiclass classification of from this featureset has been a challenging job. Different approaches have been proposed to be applied on featureset of different EEG subbands to achieve significant classification accuracy. Ensemble learning is very effective in this context to achieve higher accuracy in Brain-Computer Interface (BCI) domain. In this study, we have proposed enhanced classification algorithms to achieve higher classification accuracies. The methods were evaluated against the motor imagery data from Dataset 2a of the publicly available BCI Competition IV (2008). This dataset consists of 22 channels EEG data of 9 subjects for four different movements. A tree based ensemble approach for supervised classification, Extra-Trees algorithm, has been proposed in this paper and also evaluated for its efficacy on this dataset to classify between left hand and right hand movement imaginations. Moreover, this classifier has its inherent capability to select optimum features. Furthermore, in this paper an extension of the binary classification into multiclass domain is also implemented with error correcting output codes (ECOC) approach using the same dataset. Subject-specific frequency bands $\\alpha$ (8-12Hz) and $\\beta$ (12-30Hz) along with $HG$ (70-100Hz) were considered to extract CSP features. We have achieved an individual peak accuracy of 98ȥ and 84ȥ in binary class and multiclass classification respectively. Furthermore, the results yielded a mean kappa value of 0.58 across all the subjects. This kappa value is higher than of the winner of competition and also from the most of the other approaches applied in this dataset.'], 'A Randomised Ensemble Learning Approach for Multiclass Motor Imagery Classification Using Error Correcting Output Coding.')",brain_machine_interfaces
"(['Implantable brain-computer interface (BCI) technology is an expanding area of engineering research now moving into clinical application. Ensuring meaningful informed consent in implantable BCI research is an ethical imperative. The emerging and rapidly evolving nature of implantable BCI research makes identification of risks, a critical component of informed consent, a challenge. In this paper, 6 core risk domains relevant to implantable BCI research are identified-short and long term safety, cognitive and communicative impairment, inappropriate expectations, involuntariness, affective impairment, and privacy and security. Work in deep brain stimulation provides a useful starting point for understanding this core set of risks in implantable BCI. Three further risk domains-risks pertaining to identity, agency, and stigma-are identified. These risks are not typically part of formalized consent processes. It is important as informed consent practices are further developed for implantable BCI research that attention be paid not just to disclosing core research risks but exploring the meaning of BCI research with potential participants.'], 'Informed Consent in Implantable BCI Research: Identifying Risks and Exploring Meaning.')",brain_machine_interfaces
"([], '[Neural interface systems: the future is (almost) here].')",brain_machine_interfaces
"(['In a previous study we presented a low-cost, small, and wireless 14-channel EEG system suitable for field recordings (Debener et al., 2012, psychophysiology). In the present follow-up study we investigated whether a single-trial P300 response can be reliably measured with this system, while subjects freely walk outdoors. Twenty healthy participants performed a three-class auditory oddball task, which included rare target and non-target distractor stimuli presented with equal probabilities of 16%. Data were recorded in a seated (control condition) and in a walking condition, both of which were realized outdoors. A significantly larger P300 event-related potential amplitude was evident for targets compared to distractors (p<.001), but no significant interaction with recording condition emerged. P300 single-trial analysis was performed with regularized stepwise linear discriminant analysis and revealed above chance-level classification accuracies for most participants (19 out of 20 for the seated, 16 out of 20 for the walking condition), with mean classification accuracies of 71% (seated) and 64% (walking). Moreover, the resulting information transfer rates for the seated and walking conditions were comparable to a recently published laboratory auditory brain-computer interface (BCI) study. This leads us to conclude that a truly mobile auditory BCI system is feasible.'], 'Towards a truly mobile auditory brain-computer interface: exploring the P300 to take away.')",brain_machine_interfaces
"(['Brain-computer interfaces (BCI) harnessing steady state visual evoked potentials (SSVEPs) manipulate the frequency and phase of visual stimuli to generate predictable oscillations in neural activity. For BCI spellers, oscillations are matched with alphanumeric characters allowing users to select target numbers and letters. Advances in BCI spellers can, in part, be accredited to subject-specific optimization, including; 1) custom electrode arrangements; 2) filter sub-band assessments; and 3) stimulus parameter tuning. Here, we apply deep convolutional neural networks (DCNNs) demonstrating cross-subject functionality for the classification of frequency and phase encoded SSVEP. Electroencephalogram (EEG) data are collected and classified using the same parameters across subjects. Subjects fixate forty randomly cued flickering characters ( 5 ×8 keyboard array) during concurrent wet-EEG acquisition. These data are provided by an open source SSVEP dataset. Our proposed DCNN, PodNet, achieves 86% and 77% offline accuracy of classification across-subjects for two data capture periods, respectively, 6-seconds (information transfer rate = 40 bpm) and 2-seconds (information transfer rate = 101 bpm). Subjects demonstrating sub-optimal (<70%) performance are classified to similar levels after a short subject-specific training period. PodNet outperforms filter-bank canonical correlation analysis for a low volume (3-channel) clinically feasible occipital electrode configuration. The networks defined in this study achieve functional performance for the largest number of SSVEP classes decoded via DCNN to date. Our results demonstrate PodNet achieves cross-subject, calibrationless classification and adaptability to sub-optimal subject data, and low-volume EEG electrode arrangements.'], 'On the Relative Contribution of Deep Convolutional Neural Networks for SSVEP-Based Bio-Signal Decoding in BCI Speller Applications.')",brain_machine_interfaces
"(['Two-dimensional cursor control is an important and challenging issue in EEG-based brain-computer interfaces (BCIs). To address this issue, here we propose a new approach by combining two brain signals including Mu/Beta rhythm during motor imagery and P300 potential. In particular, a motor imagery detection mechanism and a P300 potential detection mechanism are devised and integrated such that the user is able to use the two signals to control, respectively, simultaneously, and independently, the horizontal and the vertical movements of the cursor in a specially designed graphic user interface. A real-time BCI system based on this approach is implemented and evaluated through an online experiment involving six subjects performing 2-D control tasks. The results attest to the efficacy of obtaining two independent control signals by the proposed approach. Furthermore, the results show that the system has merit compared with prior systems: it allows cursor movement between arbitrary positions.'], 'An EEG-based BCI system for 2-D cursor control by combining Mu/Beta rhythm and P300 potential.')",brain_machine_interfaces
"([], 'Illiteracy of Brain-Computer Interface.')",brain_machine_interfaces
"(['Effective common spatial pattern (CSP) feature extraction for motor imagery (MI) electroencephalogram (EEG) recordings usually depends on the filter band selection to a large extent. Subband optimization has been suggested to enhance classification accuracy of MI. Accordingly, this study introduces a new method that implements sparse Bayesian learning of frequency bands (named SBLFB) from EEG for MI classification. CSP features are extracted on a set of signals that are generated by a filter bank with multiple overlapping subbands from raw EEG data. Sparse Bayesian learning is then exploited to implement selection of significant features with a linear discriminant criterion for classification. The effectiveness of SBLFB is demonstrated on the BCI Competition IV IIb dataset, in comparison with several other competing methods. Experimental results indicate that the SBLFB method is promising for development of an effective classifier to improve MI classification.'], 'Sparse Bayesian Learning for Obtaining Sparsity of EEG Frequency Bands Based Feature Vectors in Motor Imagery Classification.')",brain_machine_interfaces
"(['To study the physiologic mechanism of the brain during different motor imagery (MI) tasks, the authors employed a method of brain-network modeling based on time-frequency cross mutual information obtained from 4-class (left hand, right hand, feet, and tongue) MI tasks recorded as brain-computer interface (BCI) electroencephalography data. The authors explored the brain network revealed by these MI tasks using statistical analysis and the analysis of topologic characteristics, and observed significant differences in the reaction level, reaction time, and activated target during 4-class MI tasks. There was a great difference in the reaction level between the execution and resting states during different tasks: the reaction level of the left-hand MI task was the greatest, followed by that of the right-hand, feet, and tongue MI tasks. The reaction time required to perform the tasks also differed: during the left-hand and right-hand MI tasks, the brain networks of subjects reacted promptly and strongly, but there was a delay during the feet and tongue MI task. Statistical analysis and the analysis of network topology revealed the target regions of the brain network during different MI processes. In conclusion, our findings suggest a new way to explain the neural mechanism behind MI.'], 'Time-Frequency Cross Mutual Information Analysis of the Brain Functional Networks Underlying Multiclass Motor Imagery.')",brain_machine_interfaces
"([], 'Special section on gaze-independent brain-computer interfaces.')",brain_machine_interfaces
"([""The closed-loop operation of brain-machine interfaces (BMI) provides a framework to study the mechanisms behind neural control through a restricted output channel, with emerging clinical applications to stroke, degenerative disease, and trauma. Despite significant empirically driven improvements in closed-loop BMI systems, a fundamental, experimentally validated theory of closed-loop BMI operation is lacking. Here we propose a compact model based on stochastic optimal control to describe the brain in skillfully operating canonical decoding algorithms. The model produces goal-directed BMI movements with sensory feedback and intrinsically noisy neural output signals. Various experimentally validated phenomena emerge naturally from this model, including performance deterioration with bin width, compensation of biased decoders, and shifts in tuning curves between arm control and BMI control. Analysis of the model provides insight into possible mechanisms underlying these behaviors, with testable predictions. Spike binning may erode performance in part from intrinsic control-dependent constraints, regardless of decoding accuracy. In compensating decoder bias, the brain may incur an energetic cost associated with action potential production. Tuning curve shifts, seen after the mastery of a BMI-based skill, may reflect the brain's implementation of a new closed-loop control policy. The direction and magnitude of tuning curve shifts may be altered by decoder structure, ensemble size, and the costs of closed-loop control. Looking forward, the model provides a framework for the design and simulated testing of an emerging class of BMI algorithms that seek to directly exploit the presence of a human in the loop.""], 'Stochastic optimal control as a theory of brain-machine interface operation.')",brain_machine_interfaces
"([""The majority of proposed NIRS-BCIs has considered binary classification. Studies considering high-order classification problems have yielded average accuracies that are less than favorable for practical communication. Consequently, there is a paucity of evidence supporting online classification of more than two mental states using NIRS. We developed an online ternary NIRS-BCI that supports the verbal fluency task (VFT), Stroop task and rest. The system utilized two sessions dedicated solely to classifier training. Additionally, samples were collected prior to each period of online classification to update the classifier. Using a continuous-wave spectrometer, measurements were collected from the prefrontal and parietal cortices while 11 able-bodied adult participants were cued to perform one of the two cognitive tasks or rests. Each task was used to indicate the desire to select a particular letter on a scanning interface, while rest avoided selection. Classification was performed using 25 iteration of bagging with a linear discriminant base classifier. Classifiers were trained on 10-dimensional feature sets. The BCI's classification decision was provided as feedback. An average online classification accuracy of [Formula: see text]% was achieved, representing an ITR of [Formula: see text] bits/min. The results demonstrate that online communication can be achieved with a ternary NIRS-BCI that supports VFT, Stroop task and rest. Our findings encourage continued efforts to enhance the ITR of NIRS-BCIs.""], 'Development of a Ternary Near-Infrared Spectroscopy Brain-Computer Interface: Online Classification of Verbal Fluency Task, Stroop Task and Rest.')",brain_machine_interfaces
"(['It has been known that stroke constitutes a major source of acquired disability, with nearly 800,000 new strokes each year in the USA alone. While advances in public and preventative health have helped reduce stroke incidence in high-income countries in recent decades, growth of the aging population, increasing stroke rates in low- to middle-income countries and medical advances that have reduced stroke mortality are all contributing to an increase in stroke survivors worldwide. Large numbers of stroke survivors have residual motor deficits. This editorial will provide an introduction to a class of new therapies being investigated with the aim of improving motor outcomes in stroke patients that uses what is known as brain-computer interface technology.'], 'BCI-FES: could a new rehabilitation device hold fresh promise for stroke patients?')",brain_machine_interfaces
"(['Brain-computer interface (BCI) is a novel method for stroke rehabilitation. However, lacking of sufficient motor-related cortical activity greatly decreases the BCI performance in stroke patients. Interestingly, high-frequency repetitive transcranial magnetic stimulation (rTMS) has been shown to increase the cortical excitability of lesioned hemisphere in stroke patients. This stimulation effect may have benefits on the enhancement of BCI decoding. This study recruited 16 stroke patients to evaluate the stimulation effect on BCI accuracy, with 8 patients were assigned to the TMS-group and the other 8 patients were assigned to the Control-group. Patients in the TMS-group underwent 12 sessions of 10-Hz TMS interventions in four consecutive weeks, whereas no stimulation was applied during this period in the Control-group. Meanwhile, three BCI evaluation sessions were carried out in one day before, one day after, and three days after the TMS intervention, separately. The results showed that the TMS intervention significantly improved the BCI accuracy from 63.5% to 74.3% in motor imagery (MI) tasks, and from 81.9% to 91.1% in motor execution (ME) tasks. This finding provides a novel method for the cure of BCI-inefficiency problem, and may facilitate the clinical application of BCI-based stroke rehabilitation.'], 'Neural Modulation By Repetitive Transcranial Magnetic Stimulation (rTMS) for BCI Enhancement in Stroke Patients.')",brain_machine_interfaces
"(['A simple method to immobilize poly(neutral red) (PNR) and flavin adenine dinucleotide (FAD) hybrid film (PNR/FAD) by cyclic voltammetry is proposed. The PNR/FAD hybrid film can be easily prepared on an electrode surface involving electropolymerization of neutral red (NR) monomers and the electrostatic interaction between the positively charged PNR and the negatively charged FAD. It exhibits electroactive, stable, surface-confined, pH-dependent, nano-sized, and compatible properties. It provides good electrocatalytic properties to various species. It shows a sensitivity of 5.4 μA mM(-1) cm(-2) and 21.5 μA mM(-1) cm(-2) for hydrogen peroxide (H(2)O(2)) and nicotinamide adenine dinucleotide (NADH) with the linear range of 0.1 μM-39 mM and 5 × 10(-5) to 2.5 × 10(-4) M, respectively. It shows another linear range of 48.8-355.5 mM with the sensitivity of 12.3 μA mM(-1) cm(-2) for H(2)O(2). In particular, the PNR/FAD hybrid film has potential to replace some hemoproteins to be a cathode of biofuel cells and provide the biosensing system for glucose and ethanol.'], 'Electrocatalytic reaction of hydrogen peroxide and NADH based on poly(neutral red) and FAD hybrid film.')",electroactive_polymers
"(['This review provides a comprehensive survey of the derivatization of hydrogen-terminated, oxide-free silicon surfaces with electroactive assemblies (from molecules to polymers) attached through strong interactions (covalent, electrostatic, and chimisorption). Provided that surface modification procedures are thoroughly optimized, such an approach has appeared as a promising strategy toward high-quality functional interfaces exhibiting excellent chemical and electrochemical stabilities. The attachment of electroactive molecules exhibiting either two stable redox states (e.g., ferrocene and quinones) or more than two stable redox states (e.g., metalloporphyrins, polyoxometalates, and C60) is more particularly discussed. Attention is also paid to the immobilization of electrochemically polymerizable centers. Globally, these functional interfaces have been demonstrated to show great promise for the molecular charge storage and information processing or the elaboration of the electrochemically switchable devices. Besides, there are also some relevant examples dealing with their activity for other fields of interest, such as sensing and electrochemical catalysis.'], 'Functionalization of Oxide-Free Silicon Surfaces with Redox-Active Assemblies.')",electroactive_polymers
"(['A triblock copolymer PLA-b-AP-b-PLA (PAP) of polylactide (PLA) and aniline pentamer (AP) with the unique properties of being both electroactive and biodegradable is synthesized by coupling an electroactive carboxyl-capped AP with two biodegradable bi-hydroxyl-capped PLAs via a condensation reaction. Three different molecule weight PAP copolymers are prepared. The PAP copolymers exhibit excellent electroactivity similar to the AP and polyaniline, which may stimulate cell proliferation and differentiation. The electrical conductivity of the PAP2 copolymer film ( approximately 5x10(-6)S/cm) is in the semiconducting region. Transmission electron microscopic results suggest that there is microphase separation of the two block segments in the copolymer, which might contribute to the observed conductivity. The biodegradation and biocompatibility experiments in vitro prove the copolymer is biodegradable and biocompatible. Moreover, these new block copolymer shows good solubility in common organic solvents, leading to the system with excellent processibility. These biodegradable PAP copolymers with electroactive function thus possess the properties that would be potentially used as scaffold materials for neuronal or cardiovascular tissue engineering.'], 'Synthesis and characterization of electroactive and biodegradable ABA block copolymer of polylactide and aniline pentamer.')",electroactive_polymers
"(['Due to the increasing need from the membrane technologies for diverse applications, development of new generation of materials with electroactive properties and significant impact on the future technological systems was imposed. An innovative way of designing the membrane materials with long-term stable hydrophilicity, enhanced workability, porosity, and good biocompatibility, has been adopted by blending of quaternized polysulfone (PSFQ) with a cellulose derivative (cellulose acetate phthalate, CAP). Moreover, the quaternization effect has significantly improved the electrical performances, in terms of the ionic conductivity, electron interactions, and dielectric properties, required by target applications, i.e., ionic-exchange membranes, IEMs. Results derived from dielectric spectroscopy confirm the enhanced dielectric quality, reflected by a low dielectric constant and dielectric loss at high frequency. Additionally, the relationship between the resulted dielectric properties and response at the blood-biomaterial interface, have confirmed their excellent performance, constituting the preliminary basis for future tests concerning their functionality as IEMs in hemodialysis.'], 'New perspectives on development of polysulfones/cellulose derivatives based ionic-exchange membranes: Dielectric response and hemocompatibility study.')",electroactive_polymers
"(['Sulfonated polymers have found use as ion-exchange membranes for use in fuel cells, water purification, electroactive devices, and inorganic materials templating and synthesis. Improving the materials for these applications and opening up new applications requires the ability to synthesis targeted or more complex sulfonated polymers, which includes tailoring the chemistry (copolymerization across a wider range of solubility) and/or polymer architecture (block, graft, nanoparticle). This article will summarize the recent work using sulfonated monomers with substituted ammonium counterions as a versatile route for enabling this goal. Two main benefits of these monomers are as follows. First, they are useful for preparing amphiphilic copolymers, which is a challenge using traditional acidic or alkali salt forms of sulfonated monomers. Second, sulfonated polymers with substituted ammonium counterions are useful polymers for obtaining unique material properties, such as organo-gelation of low polarity solvents or obtaining ionic liquid polymers for the fabrication of solid polymer electrolytes.'], 'Synthesis and polymerization of substituted ammonium sulfonate monomers for advanced materials applications.')",electroactive_polymers
"(['This paper describes the application of novel nanocomposite material polyaniline/multiwall carbon nanotubes/starch (designated as PCS) as a good electrode material for electrochemical sensing. The developed ternary composite system has manifold interactions and synergistic improved properties - high surface area, good electro-activity, conductivity, stable dispersion, biocompatible, hydrophilic and hydrophobic regions, multifunctional, and nanoturmeric shape morphology. Hydrogen peroxide biosensor was fabricated as a model system using PCS and hemoglobin (HB) modified carbon paste electrode. PCS and HB compatible and effectively communicate with each other, facilitate the charge transfer (potassium ferricyanide used as electroactive marker). Thus, PCS and HB (in combination) is a good electrode material for sensitive and selective detection of peroxide. The developed biosensor showed a linear range (0.1\u202fmM-5\u202fmM, R2\u202f=\u202f0.9975), limit of detection (0.032\u202fmM), sensitivity (76.43\u202fμA/mM\u202fcm2) and long-term storage and stability. This material could be used a platform to develop some other sensors by using other redox enzymes. As a model, we incorporate glucose oxidase to detect Glucose. Thus, the favorable properties indicate that the proposed material system suitable for low-cost sensor strips.'], 'Polyaniline/multiwall carbon nanotubes/starch nanocomposite material and hemoglobin modified carbon paste electrode for hydrogen peroxide and glucose biosensing.')",electroactive_polymers
"(['In the present work, strong polybase quaternized hydroxyethyl cellulose ethoxylate (HECE) and weak polyacid alginate (AA) were assembled into {HECE/AA} n layer-by-layer (LBL) films on electrodes by electrostatic interaction between them, and the films were then immersed in myoglobin (Mb) solution to load Mb into the films, designated as {HECE/AA}n-Mb. The {HECE/AA}n-Mb films showed a nearly reversible cyclic voltammetric (CV) peak pair at about -0.34 V vs SCE in pH 7.0 buffers for Mb heme Fe(III)/Fe(II) redox couple, and the surface concentration of electroactive Mb in the films (Gamma*) was affected significantly by the pH of Mb loading solution and testing solution. The amount of Mb loaded from pH 5.0 solution was much larger than that from pH 9.0 solution, which is mainly attributed to the higher degree of swelling, porosity, and permeability of {HECE/AA}n films at pH 5.0 than at pH 9.0. In addition, the electrostatic interaction between Mb and the AA component in the films might also play an important role in Mb loading. The pH of the testing solution where {HECE/AA}n-Mb films were tested by CV also influenced the Gamma* value, showing that the fraction of electroactive Mb among the total Mb loaded into the films increased remarkably as the pH of the testing solution decreased. This result is rationalized in terms of the pH-dependent film permeability toward counterions and the electron-hopping mechanism in electron transfer of redox proteins in the film phase. This model system may provide a general and effective approach to control the electroactivity of immobilized redox proteins in the multilayer assembly containing weak polyions by adjusting pH and may guide us to develop the new kind of controllable electrochemical biosensors based on the direct electrochemistry of enzymes.'], 'pH-dependent behaviors of electroactive myoglobin loaded into layer-by-layer films assembled with alginate and hydroxyethyl cellulose ethoxylate.')",electroactive_polymers
"(['Significant technological drivers motivate interest in the use of reaction sites embedded within nanometer-scale channels, and an important class of these structures is realized by an embedded annular nanoband electrode (EANE) in a cylindrical nanochannel. In this structure, the convective delivery of electroactive species to the nanoelectrode is tightly coupled to the electrochemical overpotential via electroosmotic flow. Simulation results indicate that EANE arrays significantly outperform comparable microband electrode/microchannel structures, producing higher conversion efficiencies at low Peclet number. The results of this in-depth analysis are useful in assessing possible implementation of the EANE geometry for a wide range of electrochemical targets within microscale total analysis systems.'], 'Convective delivery of electroactive species to annular nanoband electrodes embedded in nanocapillary-array membranes.')",electroactive_polymers
